,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2025,287.40024,287.24738,287.4114,287.54166,287.35126,287.40237,287.5629,287.20877,287.30145,287.37634,287.36993,287.30576,287.37143,287.32935,287.33054,287.49307,287.3052,287.42285,287.24228,287.3765,287.24173,287.5319,287.33005,287.54013,287.4218,287.41724,287.56543,287.40125,287.43896,287.38504,287.3996,287.36502,287.36368,287.41885,287.4224,287.3091,287.36838,287.4794,287.40646,287.38113,287.376,287.53616,287.51184,287.3779,287.2272,287.32703,287.42087,287.44574,287.42194,287.44278,287.2872,287.393,287.38486,287.31256,287.44913,287.4448,287.40466,287.37646,287.53036,287.3076
2026,287.47897,287.33917,287.49655,287.44888,287.29883,287.4672,287.47003,287.43167,287.34625,287.36536,287.4409,287.30276,287.4032,287.4137,287.29944,287.3905,287.2994,287.53265,287.42422,287.45724,287.28632,287.47037,287.37946,287.5691,287.52142,287.53824,287.36923,287.43213,287.4204,287.5176,287.43735,287.40286,287.36542,287.34946,287.6102,287.46835,287.45944,287.5138,287.38943,287.4914,287.36636,287.45517,287.5552,287.43738,287.26697,287.46555,287.4679,287.45016,287.46475,287.35904,287.43918,287.50006,287.36,287.3081,287.34937,287.44165,287.56055,287.45786,287.47708,287.40045
2027,287.54953,287.36844,287.46106,287.48328,287.42557,287.421,287.40524,287.41995,287.4511,287.23383,287.4996,287.47708,287.4462,287.37427,287.4387,287.33383,287.42844,287.56052,287.4623,287.4485,287.49927,287.3849,287.5726,287.37726,287.34445,287.40765,287.52792,287.31012,287.29318,287.4112,287.4129,287.44345,287.25845,287.3518,287.57562,287.53198,287.48788,287.42868,287.4344,287.47223,287.37952,287.3643,287.4718,287.4976,287.40927,287.33972,287.356,287.5319,287.49542,287.47067,287.37738,287.52304,287.443,287.5102,287.40933,287.33722,287.44702,287.3317,287.47385,287.42892
2028,287.53128,287.31885,287.44952,287.53845,287.36655,287.53336,287.48868,287.33524,287.474,287.4741,287.57288,287.66675,287.3716,287.48523,287.4762,287.54135,287.52548,287.55814,287.4639,287.4659,287.38724,287.37552,287.61954,287.44452,287.4614,287.3812,287.4731,287.39963,287.4968,287.4604,287.47864,287.53244,287.3051,287.5942,287.39334,287.50543,287.45755,287.47565,287.4164,287.54846,287.3637,287.35803,287.47617,287.39523,287.4396,287.4243,287.35593,287.45633,287.4863,287.50507,287.39597,287.53183,287.48575,287.57898,287.37985,287.46957,287.38446,287.39932,287.47318,287.31805
2029,287.50943,287.5451,287.52527,287.5067,287.49368,287.5842,287.42606,287.49002,287.34094,287.58084,287.45926,287.51587,287.53513,287.4459,287.45312,287.56564,287.3559,287.52695,287.53842,287.394,287.5045,287.45187,287.5529,287.5539,287.468,287.50223,287.47232,287.4785,287.4098,287.46423,287.3728,287.47983,287.40125,287.61215,287.36255,287.6492,287.31522,287.49088,287.4551,287.533,287.4892,287.43246,287.50385,287.5516,287.4614,287.4308,287.40918,287.46957,287.4617,287.42203,287.2642,287.71198,287.44443,287.40103,287.24808,287.52045,287.53293,287.58023,287.5871,287.33755
2030,287.66763,287.7004,287.37183,287.5623,287.56802,287.54028,287.3232,287.60516,287.3681,287.2897,287.53116,287.40054,287.61307,287.5001,287.51758,287.58344,287.4583,287.43228,287.621,287.4764,287.38525,287.5861,287.39426,287.61383,287.42075,287.56903,287.64017,287.47354,287.42252,287.60547,287.38846,287.48938,287.55502,287.34845,287.55087,287.6127,287.37537,287.38974,287.5128,287.6377,287.6177,287.42868,287.5925,287.62112,287.42175,287.3369,287.4105,287.38104,287.4903,287.4716,287.40836,287.57144,287.53555,287.4111,287.3169,287.58994,287.58505,287.57352,287.697,287.39236
2031,287.6002,287.35806,287.41394,287.50873,287.54468,287.4645,287.4207,287.51254,287.56073,287.36337,287.5414,287.3967,287.36826,287.49353,287.5834,287.41006,287.34592,287.42398,287.5613,287.62085,287.38742,287.60382,287.50125,287.47156,287.34634,287.51117,287.5748,287.53525,287.48196,287.4295,287.5825,287.60916,287.4711,287.53033,287.4169,287.49896,287.43668,287.47232,287.47668,287.60275,287.42075,287.58347,287.47437,287.48026,287.49048,287.42734,287.493,287.6303,287.49744,287.5328,287.5881,287.4237,287.51065,287.44693,287.30725,287.4106,287.55878,287.62396,287.6099,287.53574
2032,287.46866,287.46573,287.4202,287.46042,287.6156,287.50916,287.4333,287.40384,287.50607,287.34506,287.48016,287.39636,287.40152,287.44687,287.63004,287.36032,287.4164,287.41147,287.5651,287.66614,287.53302,287.70792,287.59756,287.6783,287.40924,287.55414,287.5102,287.50015,287.57657,287.48944,287.5108,287.57605,287.47702,287.4539,287.49023,287.46945,287.61743,287.55316,287.436,287.70157,287.45273,287.5721,287.40866,287.5305,287.49475,287.55405,287.55615,287.78436,287.48633,287.58447,287.74045,287.53992,287.50162,287.49658,287.48737,287.45944,287.56915,287.58163,287.70206,287.4973
2033,287.39505,287.4621,287.68295,287.62766,287.56882,287.50516,287.49142,287.57272,287.44193,287.4836,287.5409,287.4936,287.4412,287.5042,287.6863,287.58713,287.5244,287.5855,287.6285,287.84814,287.5629,287.708,287.6256,287.82266,287.4947,287.5667,287.55026,287.7037,287.57507,287.47812,287.4731,287.65756,287.63428,287.3931,287.46146,287.59705,287.58392,287.61606,287.4439,287.6113,287.65872,287.48886,287.39456,287.6556,287.60532,287.73865,287.82364,287.60294,287.52655,287.60242,287.6282,287.58194,287.55008,287.64755,287.65146,287.43314,287.4761,287.5512,287.68552,287.506
2034,287.57608,287.45322,287.7188,287.6143,287.47073,287.4691,287.55408,287.69464,287.58633,287.56976,287.56125,287.56058,287.62863,287.64322,287.57254,287.60513,287.5549,287.6397,287.5145,287.86423,287.62326,287.70935,287.6853,287.702,287.68942,287.46896,287.5821,287.70645,287.61844,287.48328,287.41995,287.71875,287.66568,287.4266,287.56516,287.66104,287.55807,287.54398,287.54782,287.4963,287.6198,287.58273,287.59488,287.53653,287.455,287.57016,287.57352,287.61823,287.4556,287.59387,287.5059,287.5563,287.52393,287.66653,287.56247,287.4269,287.5143,287.56546,287.60422,287.5505
2035,287.6799,287.6229,287.59283,287.68582,287.61703,287.5997,287.50916,287.64548,287.6845,287.6034,287.59354,287.49307,287.6697,287.6713,287.56207,287.5625,287.6525,287.59732,287.59927,287.5892,287.56955,287.66617,287.77856,287.65256,287.6087,287.58417,287.59668,287.5666,287.69455,287.60504,287.61966,287.75848,287.62387,287.51083,287.69016,287.4935,287.60294,287.63907,287.6551,287.60516,287.57138,287.73264,287.64468,287.6711,287.47397,287.6358,287.5367,287.71823,287.6533,287.67285,287.5222,287.5643,287.61926,287.60782,287.63492,287.54953,287.70105,287.66385,287.82175,287.61923
2036,287.34677,287.65524,287.60422,287.67142,287.81638,287.46713,287.61057,287.6846,287.6393,287.6715,287.77536,287.51398,287.60434,287.63312,287.6704,287.5049,287.56165,287.67453,287.6406,287.60855,287.51575,287.70892,287.83414,287.7272,287.57608,287.72006,287.69876,287.61136,287.67038,287.71848,287.49017,287.70926,287.57217,287.554,287.56113,287.5074,287.7254,287.7324,287.63782,287.5029,287.53055,287.62692,287.6832,287.71655,287.5287,287.59995,287.68973,287.54874,287.6763,287.65485,287.6298,287.67062,287.5847,287.5351,287.6431,287.7428,287.61905,287.7276,287.68863,287.62668
2037,287.60727,287.5953,287.58487,287.45297,287.66772,287.66766,287.56155,287.5988,287.65845,287.64395,287.87857,287.56104,287.67487,287.7723,287.72037,287.4894,287.5356,287.5903,287.6201,287.80905,287.65805,287.75204,287.686,287.65524,287.63516,287.6284,287.59628,287.72647,287.68082,287.80667,287.636,287.68674,287.61807,287.7899,287.45187,287.5908,287.63553,287.67892,287.6577,287.6061,287.6969,287.66522,287.7141,287.74884,287.63693,287.6461,287.61887,287.6335,287.64844,287.6385,287.47617,287.70007,287.5649,287.65344,287.8379,287.4866,287.67587,287.89655,287.60733,287.78394
2038,287.59457,287.5606,287.50613,287.56226,287.5514,287.66483,287.63364,287.73422,287.55502,287.64838,287.88266,287.4289,287.64,287.7906,287.8154,287.65524,287.6311,287.71082,287.6062,287.76584,287.691,287.66415,287.69434,287.57965,287.67453,287.80954,287.75046,287.80707,287.57486,287.89066,287.73587,287.54453,287.69818,287.86746,287.46613,287.6078,287.5134,287.7427,287.6054,287.64352,287.80838,287.5868,287.73306,287.64127,287.7118,287.71042,287.5847,287.7388,287.75974,287.62146,287.535,287.70187,287.62552,287.68585,287.73093,287.56662,287.59787,287.87332,287.6395,287.68695
2039,287.5787,287.78867,287.6563,287.63382,287.72583,287.59415,287.56332,287.81613,287.60907,287.6492,287.72098,287.44522,287.46042,287.783,287.69025,287.78378,287.79855,287.80124,287.76987,287.79337,287.67743,287.65433,287.64316,287.63336,287.87,287.8276,287.824,287.78165,287.65973,287.6393,287.72437,287.45273,287.78836,287.65765,287.53635,287.66043,287.5613,287.81247,287.6666,287.5049,287.79068,287.57437,287.89832,287.80008,287.69565,287.66357,287.6681,287.65506,287.729,287.73672,287.5839,287.6289,287.50186,287.6493,287.61655,287.75632,287.71536,287.63467,287.70193,287.66763
2040,287.60617,287.87076,287.487,287.78503,287.6628,287.67294,287.6846,287.7465,287.72446,287.68127,287.6633,287.53732,287.63925,287.62848,287.69757,287.75955,287.64658,287.6906,287.87796,287.84903,287.61066,287.64734,287.7546,287.6195,287.77036,287.58994,287.8005,287.61432,287.7935,287.72156,287.69696,287.5098,287.67993,287.7089,287.65842,287.78177,287.59677,287.69235,287.75278,287.56363,287.80988,287.71933,287.75266,287.87628,287.58713,287.6567,287.71304,287.70453,287.65076,287.803,287.7031,287.75815,287.54697,287.66092,287.6975,287.8334,287.83597,287.76242,287.7328,287.62723
2041,287.63364,287.6896,287.63132,287.84106,287.63187,287.6482,287.70367,287.6732,287.809,287.719,287.66284,287.68573,287.63092,287.78806,287.6765,287.73917,287.60803,287.63107,287.7819,287.9519,287.80508,287.69193,287.82407,287.62405,287.75177,287.8223,287.70648,287.63644,287.68604,287.79614,287.7325,287.6156,287.69952,287.75488,287.75345,287.85275,287.72137,287.735,287.52176,287.67444,287.84546,287.79517,287.78976,287.806,287.67007,287.71786,287.61917,287.71628,287.80884,287.5736,287.66028,287.79175,287.6755,287.5544,287.80124,287.7847,287.81363,287.8276,287.70187,287.65253
2042,287.8894,287.6343,287.81705,287.84076,287.6888,287.68802,287.8605,287.72928,287.8215,287.71167,287.6862,287.7442,287.75632,287.77634,287.67902,287.83743,287.82578,287.82016,287.66104,287.84995,287.8128,287.88522,287.77332,287.62708,287.8007,287.848,287.69528,287.62292,287.7388,287.72766,287.74664,287.65045,287.7311,287.77582,287.5822,287.76526,287.76794,287.81207,287.5338,287.74142,287.71658,287.96048,287.79126,287.76093,287.88422,287.74277,287.68216,287.71054,287.85123,287.7825,287.74503,287.69968,287.7802,287.71866,287.8578,287.7952,287.7976,287.75125,287.7978,287.75015
2043,287.91696,287.69302,287.75595,287.92532,287.72305,287.8905,287.8231,287.71683,287.66968,287.7314,287.92123,287.59067,287.82864,287.66336,287.69418,287.89374,287.847,287.87006,287.7965,287.80164,287.74307,287.87128,287.8224,287.72592,287.7929,287.77698,287.795,287.7709,287.8445,287.55487,287.78055,287.6851,287.76627,287.84445,287.71182,287.7038,287.77707,288.03275,287.66513,287.7297,287.7051,287.87082,287.83295,287.7345,287.76492,287.89215,287.75095,287.72726,287.75375,287.8527,287.74423,287.86487,287.72,287.79453,288.00854,287.82245,287.92123,287.75095,287.84872,287.848
2044,287.7531,287.79453,287.72516,287.91855,287.91837,287.83194,287.81488,287.70615,287.7266,287.79245,287.9699,287.7768,287.8809,287.78018,287.68234,287.6296,287.78293,288.0436,287.83292,287.9691,287.8019,287.8776,287.96066,287.82077,287.85727,287.87302,287.97763,287.7146,287.79904,287.8383,287.84073,287.74493,287.7072,287.91196,287.802,287.87405,287.66162,287.95575,287.704,287.7866,287.61502,287.83383,287.83493,287.75388,287.7746,287.8466,287.93268,287.80264,287.80988,287.7533,287.65085,287.97556,287.7195,287.77768,287.77466,287.9556,287.91312,287.77432,287.76797,287.83118
2045,287.96716,287.74875,287.82227,287.797,287.85345,287.79654,287.8439,287.7717,287.76428,287.88724,287.9306,287.81506,287.91043,287.93124,287.76144,287.7879,287.77115,288.02713,287.8525,287.8905,287.93875,287.85397,287.9328,287.7591,287.79166,287.83426,287.90057,287.74554,287.6976,287.91278,287.75876,287.72653,287.77908,287.7887,287.80896,287.72125,287.8432,287.99063,287.7996,287.90073,287.86075,287.92606,287.9047,287.79428,287.88068,287.80215,287.94302,287.89035,287.7734,287.82626,287.81866,287.92786,287.78946,287.91574,287.6528,287.79422,287.80893,287.6254,287.70285,287.7872
2046,287.99747,287.81235,287.89584,287.8435,287.89227,287.8395,287.95242,287.80106,287.9858,287.85938,287.81686,287.80716,287.87515,288.00534,287.82172,287.9211,287.8515,287.93716,287.8832,287.82718,287.78122,287.87784,287.82443,287.79968,287.70853,287.83395,287.78036,287.74698,287.91666,287.79236,287.86557,287.79114,287.80786,287.94324,287.99973,287.78314,287.91357,287.88477,288.01556,287.94345,287.93506,287.81284,287.79318,287.91196,287.76172,287.82013,287.9022,287.7659,287.83966,287.7811,287.75095,287.741,287.9613,287.8336,287.74756,287.65536,287.82523,287.74753,287.8221,287.8962
2047,287.83228,287.83286,288.04263,287.9583,288.00156,288.11826,287.8895,287.77896,288.0216,287.9525,287.82465,287.77933,287.72095,287.89188,287.72015,287.7762,287.80795,287.88812,287.84555,287.85025,287.88287,287.83636,287.88654,287.8575,287.66223,287.9356,287.84244,287.90472,287.93393,287.67905,287.82043,287.7191,287.92856,287.9621,287.77963,287.80948,288.1132,287.83652,287.88547,288.03384,287.94138,287.9379,287.8507,287.86978,287.87692,287.86194,287.92535,287.80896,287.896,287.7819,287.775,287.83102,287.7931,287.82974,287.98904,287.89893,287.85532,287.8629,287.7464,287.9669
2048,287.75864,287.76303,287.95477,287.94485,288.04752,287.9872,287.89474,287.8259,287.96848,287.9257,287.8281,287.73575,287.71945,287.99893,287.76996,287.82892,287.8441,287.91306,287.93,287.8314,287.8622,287.9352,287.86996,287.8883,287.86417,287.756,287.82907,287.9183,287.736,287.88892,287.84848,287.8133,287.8639,287.80728,287.7893,287.85123,288.00455,287.84323,287.8114,287.93533,287.9714,287.96127,287.8909,287.98776,287.98758,287.83398,287.9456,288.02225,287.94083,287.7152,287.87643,287.88406,287.78824,287.81992,287.86673,287.94485,287.79996,287.8632,287.9025,287.93384
2049,287.99777,287.90015,287.79416,287.8774,287.92218,287.8641,287.75693,287.95563,287.87225,287.85468,287.81,287.77066,287.91888,287.92252,287.83124,287.89996,287.8778,287.80698,287.9808,287.75845,287.99515,287.85654,287.85684,287.77182,288.1105,287.8063,287.93185,287.8317,287.76596,287.8164,287.9404,288.09567,287.9158,287.9372,287.9497,287.82062,287.97763,287.79654,287.9856,287.8737,287.7982,288.01053,287.94955,288.00156,287.9985,287.86417,287.9315,287.8506,287.8149,287.92355,287.9647,287.79324,287.94724,287.84445,287.94016,287.78152,287.9139,288.01602,287.95523,287.8461
2050,287.978,287.91263,287.97226,287.99295,288.01053,287.8035,287.83612,287.842,287.80762,288.0219,287.79886,287.69302,287.9461,287.98056,287.86533,287.82068,287.84674,287.8418,287.96094,287.8824,287.874,287.8608,287.93066,287.84866,287.99594,287.9528,288.056,287.8359,287.83273,287.97217,287.8987,288.027,287.95325,287.89127,288.0433,287.9357,287.8834,287.7498,287.83115,287.97647,287.95084,287.9106,287.9735,287.82047,287.9589,287.921,287.9728,288.05927,287.8298,287.83792,287.9214,287.95193,288.02377,287.7267,287.91592,288.041,287.91083,288.0001,287.89648,287.8562
2051,287.9376,287.99976,287.9833,287.87613,288.0254,287.9559,287.92914,287.8315,287.90076,287.90384,287.87128,287.77463,287.93146,288.06378,287.89374,287.99207,287.82666,287.88025,287.9366,287.97147,288.017,287.9012,287.91113,287.8649,287.7878,288.02805,287.95807,287.8284,287.87766,288.09988,287.7773,287.82758,287.95798,287.8848,287.93973,287.9471,287.7729,287.801,288.25586,287.87183,287.9898,287.81186,287.89664,287.8965,287.8842,287.9429,287.98203,288.08597,287.89328,287.92032,288.0269,288.07883,287.8307,287.82816,287.9632,288.08896,288.00845,287.9299,287.8774,287.8956
2052,287.90897,287.93198,287.9943,287.82852,287.91592,287.98346,287.93103,287.79526,288.146,288.0711,287.93155,287.8888,287.92337,288.07303,287.8959,288.04233,287.968,287.9107,287.88583,287.91177,287.95883,288.04172,287.83682,287.93515,287.93124,288.0433,288.0015,287.86017,287.81168,287.86874,287.86957,287.8561,287.9326,287.95932,287.8866,287.9446,287.94296,287.83835,288.1064,287.98752,288.01273,287.82852,287.98074,288.05887,287.9507,288.16614,288.1251,288.04648,287.806,287.90436,288.06705,288.00528,287.99146,287.94653,287.90964,288.08035,288.03915,287.9883,287.84143,287.90784
2053,288.17612,287.98715,287.92444,288.03766,288.0885,287.9563,287.94864,288.01968,288.1659,288.02332,287.88248,287.913,287.9097,287.92578,287.96365,287.91867,287.9596,288.01392,287.9869,287.95758,287.7917,287.8006,287.8732,287.98526,287.92368,288.11514,287.97977,287.9543,287.8793,287.92996,287.98282,287.88956,287.9046,288.1771,287.97668,288.038,287.87546,287.76868,287.9698,287.97852,288.00632,288.0159,288.1191,288.04013,287.95047,288.16028,288.14035,287.9733,287.98624,287.88242,287.95667,287.91138,288.0391,287.9008,288.04907,287.8657,287.9589,287.9454,287.8701,287.9819
2054,288.0367,288.0428,287.8898,288.02957,288.03494,287.89554,287.9731,288.14822,288.05338,287.86545,287.86353,288.1483,288.08917,287.95935,287.9169,288.07574,287.9762,287.95383,287.98404,287.85178,287.90384,287.87903,288.0574,288.09323,287.99637,288.09558,287.92252,287.80872,287.97595,287.9847,287.97696,288.03455,288.0071,288.1123,287.91275,287.9369,287.8274,287.83917,288.0286,288.08624,287.91068,287.93442,288.1598,288.10718,287.89282,288.0283,288.09113,288.0825,288.1367,287.89838,287.99066,287.92776,288.02295,287.88828,288.07227,287.99246,288.014,288.01865,287.98386,287.8326
2055,287.91672,288.1228,287.98926,287.94092,287.97195,287.88995,287.87897,288.01962,288.12936,287.9717,287.93106,288.17856,287.9058,288.07047,287.9459,287.99536,287.9345,287.9158,287.89078,287.8985,287.94235,287.98105,288.09198,287.96716,287.91928,288.0255,287.86667,287.97864,288.03723,287.94986,288.01022,288.0984,287.9963,287.97366,288.00806,287.9342,287.92264,287.9589,287.94547,288.09677,287.92422,287.95242,288.13235,287.95792,287.9273,287.99307,287.9675,288.1721,287.97717,288.0167,288.19223,288.04587,288.1803,287.83926,288.13818,288.0205,288.02695,287.8758,288.0454,287.93704
2056,287.986,287.93787,288.09763,288.0219,288.04013,288.0045,287.95392,288.19626,288.16806,288.12936,288.0271,288.10074,288.046,288.0518,287.84195,287.9849,287.92166,287.95657,288.03653,288.05914,287.89957,288.00485,287.98438,287.9494,287.88016,288.04416,287.99765,288.0987,288.05774,287.9723,287.96237,287.90588,288.03287,287.89447,288.06082,287.85956,288.11673,287.99063,288.02292,287.99457,287.92026,288.10855,288.09158,288.0128,288.16147,287.9815,288.05142,288.16025,288.04666,288.1027,288.17148,288.0675,288.0046,288.02646,288.17825,287.99265,287.94034,287.81284,288.07053,287.8959
2057,287.9918,287.9236,288.25995,288.09738,287.96017,288.04913,288.09827,288.22226,288.11758,287.94983,288.2056,288.03403,288.10666,288.12344,288.0062,287.9063,288.09866,287.99686,288.09805,288.04257,287.95084,288.26157,287.85675,288.10614,287.9895,287.9746,288.11612,288.0156,288.11017,288.05545,287.8819,287.9927,288.14877,288.05865,287.9994,287.99954,288.03067,288.10034,288.01736,288.09085,287.90546,288.16373,288.0536,287.99997,288.18393,287.92252,288.1329,288.1732,288.1782,288.15384,288.14783,288.1106,288.02048,288.09546,288.1102,288.05484,288.1475,288.0013,288.07172,287.9158
2058,288.00308,288.1695,288.27686,288.15866,288.05762,287.9152,288.20346,288.19455,288.11072,288.10812,288.18036,288.1903,288.11008,288.16177,288.14603,287.95615,288.12045,288.03152,287.97195,288.0175,288.10788,288.1498,287.87955,287.9902,288.11884,288.02847,288.10144,287.991,288.0304,287.9869,287.99756,288.14853,288.06403,288.03494,288.1609,288.23203,288.19733,288.0693,288.1599,288.2274,288.08493,288.06436,288.1721,288.00082,288.14017,288.00302,287.9916,288.18805,288.1593,288.13312,287.9809,288.22147,288.05865,288.08206,288.10193,288.0265,288.05148,288.07608,288.10342,287.99905
2059,288.07156,288.2202,288.05084,288.15433,288.16238,287.95108,288.1653,288.0069,288.15775,287.97687,288.23914,287.9241,288.0424,288.07516,288.02542,288.05582,288.02847,288.00107,288.10138,288.18976,288.0494,288.042,288.069,288.06216,288.0194,288.01926,287.94614,288.12244,288.1477,288.07648,288.0211,288.19708,288.1546,287.99155,288.1097,288.28754,288.25317,288.0026,288.15506,288.18793,288.15994,288.1359,288.1168,288.1344,288.10324,288.04053,288.1888,288.14853,288.12146,288.03513,288.02,288.25003,288.15384,287.97168,288.05124,288.04782,288.04538,288.0461,288.30234,288.09198
2060,288.14383,288.00186,288.18427,288.14664,288.1921,288.05524,288.0823,288.0651,288.12994,288.07187,288.24695,288.23026,287.9687,288.14572,287.95892,288.0029,288.1388,287.9876,288.0595,288.1889,288.0485,288.0693,288.21475,288.08875,287.98807,288.14413,288.01443,288.12784,288.09296,288.17795,287.97348,288.15616,288.27652,287.96762,288.15567,288.26895,288.12564,288.07382,288.05533,288.06418,287.95325,288.1439,288.1431,288.0709,288.00452,288.05753,288.09253,288.13217,288.20352,288.28735,288.15356,288.09705,288.14035,288.11835,288.09396,288.05417,288.07516,288.1589,288.13968,288.3472
2061,288.0104,288.2928,288.19064,287.9437,288.04553,288.14334,288.14395,287.9618,288.09955,288.19336,288.16727,288.10794,288.15204,288.0848,288.04648,288.1069,288.2236,288.02847,288.01334,288.02548,287.99548,288.22318,288.1271,288.04385,288.1722,288.10535,288.1261,288.0936,288.0826,288.06714,288.04672,288.3353,288.0751,288.024,288.28653,288.18823,288.03195,288.21375,288.07755,288.13266,287.98798,288.22015,288.02103,288.08572,288.04382,288.05978,288.12997,287.99716,288.18204,288.19345,288.1662,288.0105,288.07883,288.2081,288.29507,288.18753,288.11548,288.0886,288.05765,288.22537
2062,288.19632,288.19278,288.28207,287.9584,288.177,287.96628,288.23376,288.02005,288.13147,288.28177,288.2899,288.02927,288.1285,288.19327,288.11304,288.04233,288.03232,288.05084,287.91165,288.1457,288.14038,288.33347,288.1519,288.03595,288.33585,288.0684,288.24017,288.08572,288.1473,288.09805,287.94687,288.26083,288.16367,288.2384,288.13126,288.0483,288.15396,288.19846,288.29282,288.12976,288.10724,288.34302,288.02017,288.08914,288.15207,288.10556,288.06317,288.18436,288.15305,288.01212,288.11838,288.08383,288.13718,288.11783,288.15952,287.967,288.2147,288.262,288.15106,287.91776
2063,287.99966,288.15332,288.16306,287.93723,288.0584,288.14737,288.0458,288.1548,288.26746,288.22946,288.17545,288.1622,288.16138,288.22684,288.08823,287.9764,288.0049,288.10516,288.13547,288.26547,288.28427,288.12305,288.2256,288.15768,288.3018,288.03546,288.21967,288.15775,288.21957,288.16586,288.0403,288.1147,288.1607,288.07523,288.29166,288.04318,288.3118,288.1375,288.28162,288.17264,288.16226,288.37244,288.05948,288.18338,288.2113,288.0671,288.12573,288.2394,288.05157,288.09262,288.16495,288.25668,288.11337,288.1498,287.9974,288.03738,288.13358,288.19046,288.30414,288.03232
2064,288.04953,288.22086,288.19308,288.09415,288.21805,288.18533,287.889,288.1298,288.34656,287.99405,288.2526,288.28867,288.1947,288.14972,288.11398,288.08664,288.04135,288.12625,288.2105,288.2085,288.25308,288.1542,288.17725,288.13602,288.10223,288.01096,288.07947,288.19812,288.0593,288.16803,288.06335,288.0908,288.17368,288.13376,288.27148,288.20624,288.33835,288.20828,288.30594,288.05234,288.1047,288.19495,288.18192,288.27838,288.28885,288.00458,288.05432,288.18057,288.15054,288.1245,288.13504,288.33304,288.26816,288.27448,288.12485,288.22116,288.04416,288.1825,288.0529,288.22098
2065,288.17163,288.1102,288.2759,288.1392,288.2727,288.13965,288.0296,288.1362,288.2493,287.98837,288.32632,288.1439,288.01245,288.2,288.1395,288.10898,288.1779,288.17123,288.3337,288.1615,288.18997,288.0009,288.1663,288.09744,288.295,287.9971,288.12665,288.134,287.9868,288.3136,287.95132,288.1226,288.0793,288.1495,288.34518,288.07098,288.2517,288.14532,288.3892,288.12967,288.22748,288.1477,288.11063,288.2852,288.1195,288.0648,288.1956,288.08383,288.1946,288.23166,288.11526,288.32962,288.21283,288.19592,288.24643,288.22278,288.06348,288.15854,288.05988,288.1797
2066,288.28726,288.1275,288.19516,288.2328,288.30093,288.12775,288.14636,288.28198,288.1648,288.08383,288.16098,288.14615,288.1661,288.3132,288.09323,288.0242,288.18405,288.08218,288.20825,288.16724,288.1716,288.0929,288.20865,288.06204,288.11667,288.0403,288.2025,288.13193,288.09085,288.34375,288.09805,288.19547,288.0785,288.2335,288.15164,288.0198,288.20374,288.08154,288.19766,288.2016,288.3087,288.2717,288.0391,288.34613,288.14645,288.233,288.3804,288.02115,288.03577,288.12994,288.1884,288.31726,288.10153,288.04782,288.27975,288.14804,288.2291,288.28247,288.18076,288.2654
2067,288.2156,288.1852,288.13452,288.2385,288.14505,288.10764,288.22998,288.28375,288.15106,288.22787,288.19208,288.27982,288.126,288.2252,288.28604,288.1074,288.27347,288.16263,288.18948,288.16812,288.12296,288.2626,288.1705,288.11166,288.25958,288.2252,288.2232,288.14377,288.12418,288.334,288.2313,288.07834,288.11984,288.21567,288.20053,288.2004,288.18097,288.1954,288.1346,288.19083,288.20346,288.22586,288.12405,288.32495,288.3458,288.35257,288.30762,288.19843,288.239,288.1929,288.18228,288.21463,288.21725,288.24948,288.28244,288.1067,288.30774,288.3232,288.3971,288.16074
2068,288.21262,288.22284,288.0989,288.18167,288.16696,288.1157,288.35934,288.272,288.28503,288.33447,288.1408,288.2783,288.14905,288.27615,288.3559,288.189,288.37283,288.25848,288.254,288.23563,288.13516,288.17807,288.30594,288.27188,288.2811,288.24832,288.24728,288.11865,288.2262,288.41086,288.3284,288.07535,288.26126,288.28668,288.12912,288.34543,288.2146,288.1107,288.32913,288.26855,288.16006,288.22372,288.21097,288.39893,288.15436,288.47415,288.3094,288.2533,288.22815,288.2325,288.30612,288.32236,288.18607,288.3044,288.19046,288.05026,288.18155,288.25687,288.22568,288.149
2069,288.09967,288.10782,288.02164,288.3129,288.29346,288.10153,288.2508,288.3149,288.25305,288.17142,288.20493,288.18918,288.28146,288.22086,288.24805,288.23688,288.31735,288.4086,288.2562,288.21158,288.18015,288.2781,288.31287,288.17307,288.09567,288.12787,288.17764,288.3099,288.2764,288.3212,288.2466,288.1935,288.4305,288.28394,288.11642,288.52737,288.09955,288.10352,288.56125,288.24222,288.14542,288.25357,288.32925,288.3181,288.3316,288.34036,288.34283,288.1504,288.2883,288.14926,288.25903,288.36276,288.21548,288.1525,288.1249,288.1047,288.0978,288.1899,288.10287,288.16122
2070,288.18973,288.26718,288.2439,288.39966,288.48956,288.34213,288.16238,288.48282,288.2096,288.1342,288.25266,288.2183,288.45847,288.11368,288.27133,288.2744,288.34042,288.30865,288.38385,288.17935,288.16205,288.23734,288.31076,288.26083,288.2086,288.24966,288.24094,288.26205,288.31293,288.37473,288.22845,288.21716,288.10303,288.30566,288.185,288.34805,288.20364,288.22037,288.3347,288.15024,288.05417,288.35745,288.18857,288.2612,288.34448,288.37103,288.2816,288.2353,288.40323,288.15128,288.24088,288.2981,288.18356,288.27036,288.2137,288.19122,288.23544,288.27756,288.20398,288.22287
